comment_id,status_id,parent_id,comment_message,comment_author,comment_published,comment_likes 
10157429621556840_262274877645402,21785951839_10157429621556840,,b'Mariano Montana',0,2018-03-18 05:25:36,0
10157429621556840_152252678803928,21785951839_10157429621556840,,b'Emma L Price',0,2018-03-18 05:25:37,0
10157429621556840_232440023988886,21785951839_10157429621556840,,b'Enrico Bettazzi oh',0,2018-03-18 05:25:40,0
10157429621556840_188450761772752,21785951839_10157429621556840,,b'Anubhooti Sumit Sood',0,2018-03-18 05:25:42,0
10157429621556840_405552929871913,21785951839_10157429621556840,,b'Andreas Mihaloianis Ioana-Irina D\xc3\xaerleci',0,2018-03-18 05:25:42,0
10157429621556840_159503348071603,21785951839_10157429621556840,,b'Babe Tyne Ca\xc3\xb1averal Aramburo',0,2018-03-18 05:25:44,0
10157429621556840_1917172744962679,21785951839_10157429621556840,,b'Barbara Buhin dosta slobodnog vremena',0,2018-03-18 05:25:43,0
10157429621556840_1569981709718460,21785951839_10157429621556840,,b'Jannice Isaksen\xf0\x9f\xa4\x94',0,2018-03-18 05:25:48,0
10157429621556840_1890962294528629,21785951839_10157429621556840,,b'Tony \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 05:25:49,0
10157429621556840_214645949090800,21785951839_10157429621556840,,b'Marc Annet eet smakelijk',0,2018-03-18 05:25:52,0
10157429621556840_227514517811664,21785951839_10157429621556840,,b'Poulami Roy',0,2018-03-18 05:25:52,0
10157429621556840_224673561605483,21785951839_10157429621556840,,b'Sanya',0,2018-03-18 05:25:53,0
10157429621556840_229559087610741,21785951839_10157429621556840,,b'Itzel Mtz',0,2018-03-18 05:25:52,0
10157429621556840_232440070655548,21785951839_10157429621556840,,b'Nicolas Tl',0,2018-03-18 05:25:53,0
10157429621556840_1752463444774370,21785951839_10157429621556840,,b'Virra Bernardo',0,2018-03-18 05:25:56,0
10157429621556840_195071331099927,21785951839_10157429621556840,,b'Ieva Ivanova',0,2018-03-18 05:25:56,0
10157429621556840_231035144120712,21785951839_10157429621556840,,b'Bernadette Chamberlain',0,2018-03-18 05:25:57,0
10157429621556840_570012440030261,21785951839_10157429621556840,,b'Abeda Tabassum Ruhee Reba Farzana',0,2018-03-18 05:25:57,0
10157429621556840_225981771311800,21785951839_10157429621556840,,b'Victoria Elizabeth Field',0,2018-03-18 05:25:58,0
10157429621556840_1634971146578537,21785951839_10157429621556840,,b'Ramil Francisco',0,2018-03-18 05:26:01,0
10157429621556840_262275027645387,21785951839_10157429621556840,,b'Hira Altaf',0,2018-03-18 05:26:04,0
10157429621556840_373927726418646,21785951839_10157429621556840,,b'Mabel Van de Ruit',0,2018-03-18 05:26:07,0
10157429621556840_1418310944941266,21785951839_10157429621556840,,b'Rens Vos',0,2018-03-18 05:26:06,0
10157429621556840_420336558405964,21785951839_10157429621556840,,b'Pipa Morando yum! \xf0\x9f\x98\x8b\xf0\x9f\x98\x87',0,2018-03-18 05:26:10,0
10157429621556840_364732784008884,21785951839_10157429621556840,,b'Shin Wan Tae',0,2018-03-18 05:26:11,0
10157429621556840_1812128325759324,21785951839_10157429621556840,,b'Archana Unnikrishnan',0,2018-03-18 05:26:11,0
10157429621556840_147186992775553,21785951839_10157429621556840,,b'Floris',0,2018-03-18 05:26:12,0
10157429621556840_359298907903350,21785951839_10157429621556840,,b'Hodaya',0,2018-03-18 05:26:17,0
10157429621556840_175041239787642,21785951839_10157429621556840,,b'Cristian ansia',0,2018-03-18 05:26:18,0
10157429621556840_221294045114358,21785951839_10157429621556840,,b'Wieske Kemmer',0,2018-03-18 05:26:23,0
10157429621556840_167350133924115,21785951839_10157429621556840,,b'Russia Chayanith',0,2018-03-18 05:26:25,0
10157429621556840_324787124714287,21785951839_10157429621556840,,b'Cornelia Suikki',0,2018-03-18 05:26:24,0
10157429621556840_103873183789439,21785951839_10157429621556840,,b'Otto Tarvainen min\xc3\xa4',0,2018-03-18 05:26:27,0
10157429621556840_109059386602939,21785951839_10157429621556840,10157429621556840_103873183789439,b'Minuu vaivaa niin moni asia t\xc3\xa4ss\xc3\xa4 videossa',0,2018-03-18 05:28:18,0
10157429621556840_152252775470585,21785951839_10157429621556840,,b'Ivana Lee',0,2018-03-18 05:26:27,0
10157429621556840_152252778803918,21785951839_10157429621556840,,b'Disgusting \xf0\x9f\x98\x82',0,2018-03-18 05:26:27,0
10157429621556840_156204718401964,21785951839_10157429621556840,,b'Khate Torres',0,2018-03-18 05:26:29,0
10157429621556840_569931083366608,21785951839_10157429621556840,10157429621556840_156204718401964,b'yiiiiikes',0,2018-03-18 05:28:36,0
10157429621556840_416169992167882,21785951839_10157429621556840,,b'Michaela S\xc3\xbc\xc3\x9f',0,2018-03-18 05:26:29,0
10157429621556840_367545590427310,21785951839_10157429621556840,,b'Paulius Vaitek\xc5\xabnas',0,2018-03-18 05:26:30,1
10157429621556840_237224876848161,21785951839_10157429621556840,,b'Jan Poga\xc4\x8dnik',0,2018-03-18 05:26:31,0
10157429621556840_156204735068629,21785951839_10157429621556840,,b'Laura Pinheiro In\xc3\xaas Saraiva Miguel Melo isto anda muito parado',0,2018-03-18 05:26:33,0
10157429621556840_225981861311791,21785951839_10157429621556840,,b'Maica Molina finger foods yummy',0,2018-03-18 05:26:33,0
10157429621556840_156204755068627,21785951839_10157429621556840,,b'Steffen',0,2018-03-18 05:26:37,1
10157429621556840_225981877978456,21785951839_10157429621556840,,b'Andi Hochi lul',0,2018-03-18 05:26:37,0
10157429621556840_198192147438884,21785951839_10157429621556840,,b'Miruna',0,2018-03-18 05:26:39,0
10157429621556840_229559400944043,21785951839_10157429621556840,,b'Jake',0,2018-03-18 05:26:39,0
10157429621556840_558035271236729,21785951839_10157429621556840,,b'Diwanshu Bhutani',0,2018-03-18 05:26:39,0
10157429621556840_224673841605455,21785951839_10157429621556840,,b'Blezelle Marie Arnejo Pasco',0,2018-03-18 05:26:45,0
10157429621556840_167142073941804,21785951839_10157429621556840,,b'Amber Frostt',0,2018-03-18 05:26:49,0
10157429621556840_766908620185360,21785951839_10157429621556840,,b'Iliow Glme Laury Bilbao Fanny Pinteau',0,2018-03-18 05:26:50,0
10157429621556840_232440257322196,21785951839_10157429621556840,,b'Wtf',0,2018-03-18 05:26:52,0
10157429621556840_1812128495759307,21785951839_10157429621556840,,b'Giwrgos Markopoulos',0,2018-03-18 05:26:51,0
10157429621556840_140397270123827,21785951839_10157429621556840,,b'Dario Cosemans Birgit Vrancken Melissa Stabile',0,2018-03-18 05:26:56,0
10157429621556840_232440283988860,21785951839_10157429621556840,,"b""Coral Olsen that's how I make finger food \xf0\x9f\x98\x82""",0,2018-03-18 05:26:58,0
10157429621556840_766908670185355,21785951839_10157429621556840,,b'Jan-Michel Schulte!',0,2018-03-18 05:26:58,0
10157429621556840_199783557287439,21785951839_10157429621556840,,b'Tu\xe1\xba\xa5n Phi',0,2018-03-18 05:27:01,0
10157429621556840_427259997687069,21785951839_10157429621556840,,b'Hyunji Park',0,2018-03-18 05:27:02,0
10157429621556840_184628045658024,21785951839_10157429621556840,,b'Rudra Singh',0,2018-03-18 05:27:03,0
10157429621556840_176498346318488,21785951839_10157429621556840,,b'Aaron-Troy',0,2018-03-18 05:27:04,1
10157429621556840_300938197104042,21785951839_10157429621556840,,b'Yaks Kimberly Lorenzo hahaha',0,2018-03-18 05:27:04,0
10157429621556840_346396675871445,21785951839_10157429621556840,,b'Christian M\xc3\xb6ller hast du auch schonmal Finger Food gemacht? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 05:27:03,0
10157429621556840_2130168737213345,21785951839_10157429621556840,,b'Chi Lam',0,2018-03-18 05:27:10,1
10157429621556840_983232188505716,21785951839_10157429621556840,10157429621556840_2130168737213345,"b""Hahahahahahh that's you""",0,2018-03-18 05:28:15,0
10157429621556840_129801474521554,21785951839_10157429621556840,,b'Shailana Cruz',0,2018-03-18 05:27:13,0
10157429621556840_159202594752778,21785951839_10157429621556840,,b'Becks Bru\xc3\x9fig',0,2018-03-18 05:27:13,0
10157429621556840_2101551373397134,21785951839_10157429621556840,,b'Antonio Cipombardi Cipollone',0,2018-03-18 05:27:14,0
10157429621556840_1752464281440953,21785951839_10157429621556840,,b'Trenton Holway',0,2018-03-18 05:27:15,0
10157429621556840_1458096664313288,21785951839_10157429621556840,,b'Jen Cheung',0,2018-03-18 05:27:16,0
10157429621556840_176498369651819,21785951839_10157429621556840,,b'Patrick Von Wilmsdorff',0,2018-03-18 05:27:17,0
10157429621556840_359299171236657,21785951839_10157429621556840,,b'Jared van der Kwast',0,2018-03-18 05:27:19,0
10157429621556840_129801511188217,21785951839_10157429621556840,,b'Hailie L\xc3\xaa mood',0,2018-03-18 05:27:20,0
10157429621556840_145390662951014,21785951839_10157429621556840,,b'Cheryl Koen',0,2018-03-18 05:27:22,0
10157429621556840_2006322199641513,21785951839_10157429621556840,,b'Thomas H\xc3\xb8gmo',0,2018-03-18 05:27:34,0
10157429621556840_367546690427200,21785951839_10157429621556840,,b'Hannah Wrfln',0,2018-03-18 05:27:36,0
10157429621556840_983232031839065,21785951839_10157429621556840,,b'Hamna Khan',0,2018-03-18 05:27:36,0
10157429621556840_1458097014313253,21785951839_10157429621556840,,b'Rosebella Cindrella',0,2018-03-18 05:27:40,0
10157429621556840_576232669398913,21785951839_10157429621556840,,b'Bee Rigos',0,2018-03-18 05:27:42,0
10157429621556840_216629572223094,21785951839_10157429621556840,,b'Mahum Misha',0,2018-03-18 05:27:44,0
10157429621556840_237225176848131,21785951839_10157429621556840,,b'Ho\xc3\xa0ng Huy',0,2018-03-18 05:27:44,0
10157429621556840_2036534463288355,21785951839_10157429621556840,,b'Perez\xf0\x9f\x98\xb5',0,2018-03-18 05:27:46,0
10157429621556840_599636790373680,21785951839_10157429621556840,,b'Natalie Qazan \xf0\x9f\xa4\xa3',0,2018-03-18 05:27:48,0
10157429621556840_359818824521887,21785951839_10157429621556840,,b'Francis Medallo cooking 101',0,2018-03-18 05:27:51,0
10157429621556840_221294241781005,21785951839_10157429621556840,,b'Shradha Arora',0,2018-03-18 05:27:52,0
10157429621556840_214646222424106,21785951839_10157429621556840,,b'Omg wtf',0,2018-03-18 05:27:53,0
10157429621556840_569930840033299,21785951839_10157429621556840,,b'Kay Renate',0,2018-03-18 05:27:54,0
10157429621556840_576232736065573,21785951839_10157429621556840,,b'Rai Tamoor isko panni lagwa isne panni ni ki wi',0,2018-03-18 05:27:54,0
10157429621556840_364733437342152,21785951839_10157429621556840,10157429621556840_576232736065573,b'Hahaha isse pata nai hai paani kis trh kartay haon',0,2018-03-18 05:28:38,0
10157429621556840_125332571637371,21785951839_10157429621556840,,b'Angelo Nikolizas',0,2018-03-18 05:27:55,0
10157429621556840_214646235757438,21785951839_10157429621556840,,"b""Sorry... I don't eat rawmen's hand...""",0,2018-03-18 05:27:56,0
10157429621556840_1812128825759274,21785951839_10157429621556840,,b'Latreia lol',0,2018-03-18 05:27:59,0
10157429621556840_167142233941788,21785951839_10157429621556840,,b'Gilad Levi Danya Berger Yagel Karta \xd7\x95\xd7\x90\xd7\x96 \xd7\x92\xd7\x9c\xd7\xa2\xd7\x93 \xd7\x97\xd7\xaa\xd7\x9a \xd7\xa1\xd7\x9c\xd7\x98',0,2018-03-18 05:27:59,0
10157429621556840_188451125106049,21785951839_10157429621556840,,b'Vanessa Hanley-Kruger Gerrit Kruger',0,2018-03-18 05:28:01,0
10157429621556840_564977297216617,21785951839_10157429621556840,,b'Elisabeth Lj\xc3\xb3sheim',0,2018-03-18 05:28:02,0
10157429621556840_2068794820031422,21785951839_10157429621556840,,b'Mine Emin Yilmaz\xf0\x9f\x98\x82',0,2018-03-18 05:28:05,0
10157429621556840_184628268991335,21785951839_10157429621556840,,b'Sharrel',0,2018-03-18 05:28:09,0
10157429621556840_1861250453908320,21785951839_10157429621556840,,b'Hanna Sorori',0,2018-03-18 05:28:10,0
10157429621556840_248014955740874,21785951839_10157429621556840,,b'Yazan Al Zagha',0,2018-03-18 05:28:12,0
10157429621556840_569930976699952,21785951839_10157429621556840,,b'Bart de Koning',0,2018-03-18 05:28:12,0
10157429621556840_300938507104011,21785951839_10157429621556840,,b'HuynhZero m\xc3\xacnh c\xe1\xba\xa3m \xc6\xa1n =))',0,2018-03-18 05:28:14,0
10157429621556840_416170625501152,21785951839_10157429621556840,,b'Bj\xc3\xb6rn',0,2018-03-18 05:28:14,0
10157429621556840_159503774738227,21785951839_10157429621556840,,b'Leigh Bonello Chad Bonello',0,2018-03-18 05:28:18,0
10157429621556840_346397105871402,21785951839_10157429621556840,,b'Rachel Arwidson',0,2018-03-18 05:28:18,0
10157429621556840_225982194645091,21785951839_10157429621556840,,b'Jan veitsi ainaki hyv\xc3\xa4s ter\xc3\xa4s \xf0\x9f\xa4\x94',0,2018-03-18 05:28:19,0
10157429621556840_237225283514787,21785951839_10157429621556840,,b'Kristian Rank Nielsen\xf0\x9f\x98\x82',0,2018-03-18 05:28:19,0
10157429621556840_2036534656621669,21785951839_10157429621556840,,b'Christina Buenditso',0,2018-03-18 05:28:19,0
10157429621556840_132756350890975,21785951839_10157429621556840,,b'Th\xc3\xb9y Giang',0,2018-03-18 05:28:19,0
10157429621556840_231035610787332,21785951839_10157429621556840,,b'Stephanie Liu',0,2018-03-18 05:28:22,0
10157429621556840_1995246597461918,21785951839_10157429621556840,,b'Ahlem Adm',0,2018-03-18 05:28:28,0
10157429621556840_1796611297307793,21785951839_10157429621556840,,b'Aroosa Aqeel Butt Efra Haseeb Amber Israr mujhy kuch yad agaya ghalti sy \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,2018-03-18 05:28:29,0
10157429621556840_159503834738221,21785951839_10157429621556840,,b'Adelisa Piric',0,2018-03-18 05:28:35,0
10157429621556840_427260287687040,21785951839_10157429621556840,,b'Dawood Jamil Khan',0,2018-03-18 05:28:40,0
10157429621556840_565273347176921,21785951839_10157429621556840,,b'Mathilde Laumond tu aimes les carottes ?',0,2018-03-18 05:28:41,0
10157432012701840_10157432654501840,21785951839_10157432012701840,,b'Alex Sebastiani',0,2018-03-18 04:01:24,0
10157432012701840_10157432655101840,21785951839_10157432012701840,,b'Philipp Schlimpen\xf0\x9f\x98\x85',0,2018-03-18 04:01:35,1
10157432012701840_10157432655361840,21785951839_10157432012701840,,b'Gisela M\xc3\xb6llergren\nMatilda Ida M\xc3\xb6llergren\nH\xc3\xa5kan M\xc3\xb6llergren',0,2018-03-18 04:01:39,1
10157432012701840_10157432655366840,21785951839_10157432012701840,,b'Vaishnavi Kulkarni Devina Jaiswal',0,2018-03-18 04:01:39,0
10157432012701840_10157432655466840,21785951839_10157432012701840,,b'Stace Sake Heeee',0,2018-03-18 04:01:39,1
10157432012701840_10157432655656840,21785951839_10157432012701840,,b'Yordan Yordanov',0,2018-03-18 04:01:44,0
10157432012701840_10157432655821840,21785951839_10157432012701840,,b'Alessio Torresi Tommaso Bonaccorsi',0,2018-03-18 04:01:45,0
10157432012701840_10157432655886840,21785951839_10157432012701840,,b'Sayli',0,2018-03-18 04:01:45,0
10157432012701840_10157432656041840,21785951839_10157432012701840,,b'Maria Myla Cula',0,2018-03-18 04:01:46,0
10157432012701840_10157432656111840,21785951839_10157432012701840,,b'Daisy Hessellund',0,2018-03-18 04:01:46,0
10157432012701840_10157432656196840,21785951839_10157432012701840,,b'\xd0\x98\xd0\xb2\xd0\xbe \xd0\x9f\xd0\xb5\xd1\x82\xd1\x80\xd0\xbe\xd0\xb2 \xd0\xb5\xd1\x82\xd0\xbe \xd1\x82\xd0\xb5\xd0\xb5\xd0\xb5\xd0\xb5',0,2018-03-18 04:01:48,0
10157432012701840_1876041329095589,21785951839_10157432012701840,10157432012701840_10157432656196840,b'Ahahahahahaha',0,2018-03-18 04:05:11,0
10157432012701840_10157432656251840,21785951839_10157432012701840,,b'Too easy.',0,2018-03-18 04:01:48,0
10157432012701840_10157432656476840,21785951839_10157432012701840,,b'Mika Okkonen',0,2018-03-18 04:01:51,0
10157432012701840_10157432656521840,21785951839_10157432012701840,,b'\xc5\xa2erfea \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',0,2018-03-18 04:01:52,0
10157432012701840_2053576938257773,21785951839_10157432012701840,10157432012701840_10157432656521840,b'MOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOR!!!!',0,2018-03-18 04:04:27,0
10157432012701840_10157432656596840,21785951839_10157432012701840,,b'Alina Chanthalangsy',0,2018-03-18 04:01:54,0
10157432012701840_10157432656616840,21785951839_10157432012701840,,b'Tyler',0,2018-03-18 04:01:54,0
10157432012701840_176597012964465,21785951839_10157432012701840,10157432012701840_10157432656616840,b'Vicious',0,2018-03-18 04:05:06,0
10157432012701840_988476844638027,21785951839_10157432012701840,10157432012701840_10157432656616840,b'Pow pow',0,2018-03-18 04:07:23,0
10157432012701840_10157432656731840,21785951839_10157432012701840,,b'Thibaud Claudel on va acheter \xc3\xa7a \xc3\xa0 Lulu \xf0\x9f\x98\x88',0,2018-03-18 04:01:57,0
10157432012701840_10157432656746840,21785951839_10157432012701840,,b'Michelle',0,2018-03-18 04:01:57,0
10157432012701840_10157432656781840,21785951839_10157432012701840,,b'Marianne \xf0\x9f\x98\x82',0,2018-03-18 04:01:58,0
10157432012701840_10157432656896840,21785951839_10157432012701840,,b'Alex Avornic HAHA',0,2018-03-18 04:02:00,0
10157432012701840_589873778052030,21785951839_10157432012701840,,"b'Karlos Rodriguez Ramirez, Bazil B Bonebrush, Sharon Kay Wilkinson'",0,2018-03-18 04:02:03,1
10157432012701840_1706171702796343,21785951839_10157432012701840,,b'Liv Lin Yu-Hsuan',0,2018-03-18 04:02:03,0
10157432012701840_1706171712796342,21785951839_10157432012701840,,b'Andela Babic hahahah',0,2018-03-18 04:02:04,0
10157432012701840_1706171739463006,21785951839_10157432012701840,,b'\xec\x9d\xb4\xec\xa7\x84 \xec\x9d\xb4\xea\xb1\xb0\xeb\xb4\x90\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b\xe3\x85\x8b',0,2018-03-18 04:02:05,0
10157432012701840_1706171806129666,21785951839_10157432012701840,,b'Daisy Elisabeth',0,2018-03-18 04:02:11,0
10157432012701840_589873811385360,21785951839_10157432012701840,,b'Jason French little booties\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',0,2018-03-18 04:02:12,0
10157432012701840_589873814718693,21785951839_10157432012701840,,b'Roshan Shakya',0,2018-03-18 04:02:12,0
10157432012701840_1706171816129665,21785951839_10157432012701840,,b'Risma',0,2018-03-18 04:02:12,0
10157432012701840_589873854718689,21785951839_10157432012701840,,b'Eileen Klumpenaar',0,2018-03-18 04:02:16,1
10157432012701840_128221728013344,21785951839_10157432012701840,10157432012701840_589873854718689,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 04:14:29,0
10157432012701840_1706171872796326,21785951839_10157432012701840,,b'Aaron Riemer',0,2018-03-18 04:02:16,0
10157432012701840_1706171906129656,21785951839_10157432012701840,,b'Pascal Bekemeier',0,2018-03-18 04:02:17,1
10157432012701840_224249631467112,21785951839_10157432012701840,,b'Mariana Karen',0,2018-03-18 04:02:19,0
10157432012701840_224249644800444,21785951839_10157432012701840,,"b'Typical, just take your anger on the others'",0,2018-03-18 04:02:20,18
10157432012701840_224249654800443,21785951839_10157432012701840,,"b""Priscilla, dit doe ik op m'n werk.. ;)""",0,2018-03-18 04:02:22,0
10157432012701840_224249674800441,21785951839_10157432012701840,,b'Taylan Tekeli \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 04:02:23,0
10157432012701840_224249681467107,21785951839_10157432012701840,,b'Aleksandra Majewska xD',0,2018-03-18 04:02:24,0
10157432012701840_1706171966129650,21785951839_10157432012701840,,"b'Piotrek Popko i pyk, bu\xc5\x82a w ryj'",0,2018-03-18 04:02:23,0
10157432012701840_224249684800440,21785951839_10157432012701840,,b'Sagi Zaidler',0,2018-03-18 04:02:24,0
10157432012701840_589873884718686,21785951839_10157432012701840,,b'Jessica Wo \xf0\x9f\x98\x8d\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 04:02:26,0
10157432012701840_598809990459120,21785951839_10157432012701840,,b'Joyce Snoeren',0,2018-03-18 04:02:26,0
10157432012701840_598809997125786,21785951839_10157432012701840,,b'Evi',0,2018-03-18 04:02:27,1
10157432012701840_224249708133771,21785951839_10157432012701840,,"b""L'\xc3\x88re Mythe ahahhhaha""",0,2018-03-18 04:02:29,0
10157432012701840_598810047125781,21785951839_10157432012701840,,b'Jonas Neumann Saskia Katharina',0,2018-03-18 04:02:30,1
10157432012701840_1706172126129634,21785951839_10157432012701840,,b'Fight club Kim Manawaiti',0,2018-03-18 04:02:33,0
10157432012701840_224249738133768,21785951839_10157432012701840,,b'Kali \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 04:02:34,0
10157432012701840_2125311157691978,21785951839_10157432012701840,10157432012701840_224249738133768,b'\xf0\x9f\x98\x82',0,2018-03-18 04:15:35,0
10157432012701840_589873908052017,21785951839_10157432012701840,,b'Zureen Chen',0,2018-03-18 04:02:34,0
10157432012701840_598810080459111,21785951839_10157432012701840,,b'Antonia Golac \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,2018-03-18 04:02:34,0
10157432012701840_598810087125777,21785951839_10157432012701840,,b'Povilas Rapalis',0,2018-03-18 04:02:34,0
10157432012701840_598810090459110,21785951839_10157432012701840,,b'Ahahahaha Gerald Soliven',0,2018-03-18 04:02:34,0
10157432012701840_1706172142796299,21785951839_10157432012701840,,b'Dakshayani Dhase',0,2018-03-18 04:02:34,0
10157432012701840_201264193795761,21785951839_10157432012701840,10157432012701840_1706172142796299,b'Aisa sab ata hain unhe',0,2018-03-18 04:18:41,0
10157432012701840_224249744800434,21785951839_10157432012701840,,b'Maurice Velten',0,2018-03-18 04:02:36,0
10157432012701840_224250064800402,21785951839_10157432012701840,10157432012701840_224249744800434,"b'\xc3\x9cberragend! Jetzt stell dir vor, dass die Katze drei Mal so gro\xc3\x9f w\xc3\xa4re...\n#mainecoonsarewarriors'",0,2018-03-18 04:03:40,0
10157432012701840_598810100459109,21785951839_10157432012701840,,b'Petronela Le\xc8\x9b',0,2018-03-18 04:02:36,1
10157432012701840_573181186384105,21785951839_10157432012701840,10157432012701840_598810100459109,b'Tocmai voiam sa ti l arat \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,2018-03-18 04:15:28,0
10157432012701840_589873938052014,21785951839_10157432012701840,,b'Kitty Mccaskill',0,2018-03-18 04:02:37,0
10157432012701840_2125310417692052,21785951839_10157432012701840,10157432012701840_589873938052014,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 i need to find mini boxing gloves!',0,2018-03-18 04:14:01,0
10157432012701840_598810117125774,21785951839_10157432012701840,,b'Ardit Feinaj\xf0\x9f\x98\x82',0,2018-03-18 04:02:37,0
10157432012701840_1706172219462958,21785951839_10157432012701840,,b'Laura Balsamo',0,2018-03-18 04:02:38,1
10157432012701840_2107237559506461,21785951839_10157432012701840,10157432012701840_1706172219462958,b'\xf0\x9f\x98\x82',0,2018-03-18 04:03:27,0
10157432012701840_589873948052013,21785951839_10157432012701840,,"b'""In other news, local couple gets arrested for underground kitten fighting ring""'",0,2018-03-18 04:02:39,233
10157432012701840_437161990072593,21785951839_10157432012701840,10157432012701840_589873948052013,"b'""There\'s no cure to damage"", doctor says.'",0,2018-03-18 04:11:20,0
10157432012701840_613425622332209,21785951839_10157432012701840,10157432012701840_589873948052013,"b""Some of ur crush's friends giving you a laughing emoji""",0,2018-03-18 04:14:37,0
10157432012701840_204044777032236,21785951839_10157432012701840,10157432012701840_589873948052013,b' [[ANIMATED_IMAGE_SHARE]]',0,2018-03-18 04:24:18,0
10157432012701840_822015651320713,21785951839_10157432012701840,10157432012701840_589873948052013,b' [[ANIMATED_IMAGE_SHARE]]',0,2018-03-18 04:54:19,1
10157432012701840_158524154962271,21785951839_10157432012701840,10157432012701840_589873948052013,b'Ben Detwiler Reminds of adam in other news \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 05:07:32,0
10157432012701840_151813888820664,21785951839_10157432012701840,10157432012701840_589873948052013,b'Shaheer',0,2018-03-18 05:09:50,0
10157432012701840_598810127125773,21785951839_10157432012701840,,b'Duy Tr\xe1\xba\xa7n',0,2018-03-18 04:02:39,0
10157432012701840_598810143792438,21785951839_10157432012701840,,b'Johanna Persson ska du tr\xc3\xa4na v\xc3\xa5r katt s\xc3\xa5',0,2018-03-18 04:02:42,0
10157432012701840_224249804800428,21785951839_10157432012701840,,b'Sonja Marina Schn\xc3\xa4delbach\xf0\x9f\x98\x8d',0,2018-03-18 04:02:45,0
10157432012701840_1706172302796283,21785951839_10157432012701840,,b'Monique de Bastos',0,2018-03-18 04:02:45,0
10157432012701840_199807683940673,21785951839_10157432012701840,,b'Yonat Alon',0,2018-03-18 04:02:46,0
10157432012701840_589873968052011,21785951839_10157432012701840,,b'Revanth Deo',0,2018-03-18 04:02:45,0
10157432012701840_445909452489996,21785951839_10157432012701840,10157432012701840_589873968052011,b'That cat @ nanu rechagotaku \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,2018-03-18 04:03:36,0
10157432012701840_1706172322796281,21785951839_10157432012701840,,b'Celi Na Vivien Erasco',0,2018-03-18 04:02:46,1
10157432012701840_199807693940672,21785951839_10157432012701840,,b'Nadiyah Zaka lol cant stop watching it <3',0,2018-03-18 04:02:47,0
10157432012701840_1706172346129612,21785951839_10157432012701840,,b'Carolyne Khalil',0,2018-03-18 04:02:47,0
10157432012701840_420554735060223,21785951839_10157432012701840,10157432012701840_1706172346129612,b'\xd9\x87\xd9\x8a \xd8\xb6\xd8\xad\xd9\x83\xd8\xaa\xd9\x83 \xd8\xa8\xd8\xa7\xd9\x84\xd8\xa7\xd8\xae\xd9\x8a\xd8\xb1\xd8\x9f',0,2018-03-18 04:25:21,0
10157432012701840_176596566297843,21785951839_10157432012701840,,b'pass the meowssage.',0,2018-03-18 04:02:51,0
10157432012701840_199807720607336,21785951839_10157432012701840,,b'B\xc3\xa4rbel Lindsay',0,2018-03-18 04:02:51,0
10157432012701840_445909222490019,21785951839_10157432012701840,,b'B\xc3\xa4rbel Lindsay',0,2018-03-18 04:02:50,0
10157432012701840_589873981385343,21785951839_10157432012701840,,b'Annika \xf0\x9f\x98\x82',0,2018-03-18 04:02:50,0
10157432012701840_176596562964510,21785951839_10157432012701840,,b'Constance Dscmps',0,2018-03-18 04:02:51,0
10157432012701840_199807727274002,21785951839_10157432012701840,,b'Yatima Morarat \xe0\xb8\xab\xe0\xb8\x99\xe0\xb8\xb9\xe0\xb8\xa1\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb9\x80\xe0\xb8\x81\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\xa2\xe0\xb8\xa7',0,2018-03-18 04:02:52,0
10157432012701840_224249838133758,21785951839_10157432012701840,,b' [[PHOTO]]',0,2018-03-18 04:02:52,0
10157432012701840_224249844800424,21785951839_10157432012701840,,b'Danielle Saunders',0,2018-03-18 04:02:52,1
